GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0061158,16,-0.4897473792439366,-0.7370323285855422,0.7081236899806064,1.6479713097746518e-4,3'-UTR-mediated mRNA destabilization,ALL,0.8709480421065791,0.0015495267078486396,0.0015495267078486396,2.8098009338026744
GO:0016579,72,-0.6110988430612878,-0.4204422525175698,0.8146221942879042,1.6784011867415448e-4,protein deubiquitination,ALL,0.9216735592750733,0.001573996703471795,0.001573996703471795,2.8029961815484334
GO:0055074,24,0.2702034994978436,0.2789890642540968,0.0011044781634353532,1.7978050392721941e-4,calcium ion homeostasis,ALL,0.015475688148841243,0.0016771690353314752,0.0016771690353314752,2.775423164339548
GO:0140236,48,-1.3150608108352813,-0.20557817677604315,5.84333411432244e-5,0.6986817396228358,translation at presynapse,ALL,0.0016919276860655292,0.8233475777283615,0.0016919276860655292,2.7716182028891
GO:0098632,21,0.3507605536548037,0.28235082304520315,0.00138722237739899,1.9262389789854778e-4,cell-cell adhesion mediator activity,ALL,0.018633629903934554,0.001787649836861068,0.001787649836861068,2.7477175463969683
GO:0001942,32,0.3247534624553159,0.05094081372342483,6.367265859796675e-5,0.017621298018687614,hair follicle development,ALL,0.0018055746759566287,0.0628979998209499,0.0018055746759566287,2.7433845450741923
GO:0006303,38,-1.1004310626125848,-0.5279670102207463,0.003963241875801169,2.0352722782113886e-4,double-strand break repair via nonhomologous end joining,ALL,0.04000187350914569,0.001881253080476257,0.001881253080476257,2.725552775921752
GO:0008324,17,0.2453842119656542,0.37300277267773,0.00560939006971157,2.037629281120379e-4,monoatomic cation transmembrane transporter activity,ALL,0.05125920900020318,0.001881253080476257,0.001881253080476257,2.725552775921752
GO:0044322,14,0.5870778987356748,0.39157615986227856,9.517652576871103e-4,2.0506578036219358e-4,endoplasmic reticulum quality control compartment,ALL,0.013657258095245161,0.0018884021475106126,0.0018884021475106126,2.7239055143562885
GO:0034063,30,-0.5259574570958633,-0.5244017736811155,0.7742181535863275,2.060802646456347e-4,stress granule assembly,ALL,0.9025388132998199,0.0018928657726962794,0.0018928657726962794,2.722880181727784
GO:0032206,28,-1.0529436755538208,-0.560061863246359,0.01725245032383559,2.0720937793303055e-4,positive regulation of telomere maintenance,ALL,0.11169383891935211,0.0018983566855249182,0.0018983566855249182,2.7216221838995036
GO:0019899,376,-0.5853138527216962,-0.2914116416283945,0.5191054249663103,2.0895581300739077e-4,enzyme binding,ALL,0.7567375289288563,0.0019015753048526546,0.0019015753048526546,2.7208864712861143
GO:0005925,157,-0.4991941685256555,-0.3514642269574298,0.7772972338902345,2.0874058685699446e-4,focal adhesion,ALL,0.9046524484331623,0.0019015753048526546,0.0019015753048526546,2.7208864712861143
GO:0043236,21,0.20008832347905584,0.2972194443214902,0.005201942730952127,2.0920755443894855e-4,laminin binding,ALL,0.04827673085114792,0.0019015753048526546,0.0019015753048526546,2.7208864712861143
GO:0044027,18,-0.6630165449402524,-0.7005885171728605,0.6775503090094058,2.0968952424067896e-4,negative regulation of gene expression via chromosomal CpG island methylation,ALL,0.854734785555492,0.0019015753048526546,0.0019015753048526546,2.7208864712861143
GO:0150076,10,0.23068947615170304,0.5504457834094583,0.028203313725517144,2.113580881403562e-4,neuroinflammatory response,ALL,0.15054755137081166,0.001911854301077197,0.001911854301077197,2.7185452075877508
GO:0003841,12,-0.15656111920825666,0.39560173708326657,0.32422367759621484,2.1399900442292468e-4,1-acylglycerol-3-phosphate O-acyltransferase activity,ALL,0.597330042470712,0.0019308546535432068,0.0019308546535432068,2.714250416816105
GO:0016485,74,-0.19737093578334208,0.10990093550027207,0.02314425061891336,2.1795392576331942e-4,protein processing,ALL,0.13464064837900522,0.0019615853318698745,0.0019615853318698745,2.707392794669729
GO:0017053,54,-0.4472062126021095,-0.45349588175475136,0.4687082668706936,2.2257301626488023e-4,transcription repressor complex,ALL,0.7248922594879458,0.0019981240882271786,0.0019981240882271786,2.6993775445590233
GO:0019827,53,-0.5595955912362831,-0.44209174378150123,0.7614306536206736,2.2381561622977674e-4,stem cell population maintenance,ALL,0.8955206469343868,0.002004243600974918,0.002004243600974918,2.6980494943169377
GO:0045739,45,-0.6027442795021892,-0.4895546453900545,0.6775879507420122,2.2537383521613704e-4,positive regulation of DNA repair,ALL,0.854734785555492,0.002013151783068144,0.002013151783068144,2.696123479923124
GO:0006270,24,-0.816420338725966,-0.6444891316759284,0.09116562267552589,2.2812284681023132e-4,DNA replication initiation,ALL,0.2967232444933443,0.00203262576472059,0.00203262576472059,2.691942573785842
GO:0032452,11,-0.9415103423583377,-0.8106291494029735,0.26170297249766,2.3149282462861398e-4,histone demethylase activity,ALL,0.5389422021522415,0.002057522045766263,0.002057522045766263,2.6866555027483323
GO:0046513,26,0.11806821188777875,0.2204736376265706,0.009669759498608991,2.43941865014879e-4,ceramide biosynthetic process,ALL,0.07690989094915894,0.00216278978585152,0.00216278978585152,2.664985690122304
GO:0003690,131,-0.3771813147712402,-0.36026917417126914,0.5628328972781766,2.45063211237338e-4,double-stranded DNA binding,ALL,0.7872066965594265,0.002167353598393586,0.002167353598393586,2.6640702288262275
GO:0035925,27,-0.7122432176205862,-0.5632410480654716,0.5034870508143143,2.4744503838794967e-4,mRNA 3'-UTR AU-rich region binding,ALL,0.7485710952444571,0.0021830151164448004,0.0021830151164448004,2.660943256977149
GO:0071679,11,0.9643420277530083,0.4249972022662296,7.957683330288558e-5,2.6016689843912083e-4,commissural neuron axon guidance,ALL,0.002187138656855463,0.002278373353242595,0.002187138656855463,2.660123683355429
GO:0048025,23,-0.8193330884038202,-0.6059004425822475,0.2598422583257067,2.498544945861697e-4,"negative regulation of mRNA splicing, via spliceosome",ALL,0.5366787772130945,0.002198842633390109,0.002198842633390109,2.6578058510829807
GO:1902570,12,-0.5992921226484152,-0.7522390583861809,0.9472737499608088,2.550516794652357e-4,protein localization to nucleolus,ALL,0.9796263700752447,0.0022390654809073397,0.0022390654809073397,2.6499332054022595
GO:0007040,64,-0.26800135095035277,0.0940536276365104,0.02373991236315971,2.6093576337855233e-4,lysosome organization,ALL,0.13681081753801555,0.0022795195172409964,0.0022795195172409964,2.64215668501772
GO:1905168,45,-0.9144475553353039,-0.5088234495925441,0.015545306334550682,2.629933500662026e-4,positive regulation of double-strand break repair via homologous recombination,ALL,0.10611722279502932,0.002291890828747663,0.002291890828747663,2.639806073267331
GO:0010467,234,-0.2653332881005359,-0.08831584803942966,8.658338576964498e-5,0.015472764027399572,gene expression,ALL,0.002361545323320164,0.05678869530717982,0.002361545323320164,2.626803714927865
GO:0000462,23,-0.7864046345875704,-0.638757720879333,0.30409203503010973,2.765577578996407e-4,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",ALL,0.5827736338599036,0.0023984001674160586,0.0023984001674160586,2.6200783541806407
GO:0007029,33,0.22950395266843912,0.15430334027435572,5.837254466915172e-4,2.7780037385997616e-4,endoplasmic reticulum organization,ALL,0.009884601995397115,0.00240334318596052,0.00240334318596052,2.6191842095843465
GO:0030426,158,-0.4771131048919171,-0.3644817202351332,0.4161770762330903,2.806926539809694e-4,growth cone,ALL,0.6846227870077494,0.0024224996441401052,0.0024224996441401052,2.615736278074101
GO:0060441,16,0.6134235487885716,0.11121352572093848,9.147303797063701e-5,0.05411454848053471,epithelial tube branching involved in lung morphogenesis,ALL,0.0024760088232506517,0.14298627366477198,0.0024760088232506517,2.6062478120419668
GO:0008202,72,-0.016663377362811142,0.08344698774872365,2.1154004132410497e-4,2.8984769091463207e-4,steroid metabolic process,ALL,0.00469461222143495,0.0024954838545493507,0.0024954838545493507,2.602845235616656
GO:0006096,38,-1.473937650732133,-0.45465062185194033,9.444211540819272e-5,0.0065537574268036474,glycolytic process,ALL,0.0025182214802497954,0.030040332666745433,0.0025182214802497954,2.5989060758880806
GO:0046166,11,-2.2398542272154254,-0.8538904890451345,9.395020621588456e-5,8.111549145904585e-4,glyceraldehyde-3-phosphate biosynthetic process,ALL,0.0025182214802497954,0.005531023873724634,0.0025182214802497954,2.5989060758880806
GO:0000731,12,-0.7392325587706193,-0.790214226606178,0.6449775108334752,2.942181213340761e-4,DNA synthesis involved in DNA repair,ALL,0.8364808153205107,0.002527022470015995,0.002527022470015995,2.5973908963624086
GO:0043161,281,-0.6507105561497782,-0.29696513135580344,0.13877520942150226,3.007816622560464e-4,proteasome-mediated ubiquitin-dependent protein catabolic process,ALL,0.3822940488603629,0.002577201149258642,0.002577201149258642,2.588851683659474
GO:0050900,16,0.19203612352436153,0.3524628294475482,0.0035248892365252636,3.053720918565407e-4,leukocyte migration,ALL,0.03689308134705626,0.0026102738856541145,0.0026102738856541145,2.5833139214786858
GO:0007080,43,-0.7062819716107287,-0.4781313478141661,0.23291923784377921,3.081367524623015e-4,mitotic metaphase chromosome alignment,ALL,0.502918334320612,0.0026276196098992915,0.0026276196098992915,2.5804375056567403
GO:0071005,53,-0.6464126867652848,-0.4891132458369557,0.3893397781341056,3.1345041392311226e-4,U2-type precatalytic spliceosome,ALL,0.6614861439497852,0.0026665674498744765,0.0026665674498744765,2.574047426517835
GO:0140694,20,-0.721225597191417,-0.6313289884928192,0.4920638912216729,3.2155459148590755e-4,membraneless organelle assembly,ALL,0.7418250734200333,0.002729013195674935,0.002729013195674935,2.563994364368596
GO:0001510,16,-0.8480405456411635,-0.6892260792836055,0.41172336824705175,3.312594619187594e-4,RNA methylation,ALL,0.6798101416950286,0.0028047157759140463,0.0028047157759140463,2.5521111426810337
GO:0033344,21,0.17079609506769317,0.2739008058806922,0.005467904813241971,3.3497851631263e-4,cholesterol efflux,ALL,0.0500944202505476,0.0028294993824705132,0.0028294993824705132,2.54829039651207
GO:0000463,17,-1.24581302775042,-0.654184214891696,0.0543267923243843,3.3904758184457267e-4,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",ALL,0.22649898363480178,0.0028571155894590995,0.0028571155894590995,2.5440721891416604
GO:0008559,12,0.37395100061056064,0.4658409927347454,0.002687485176298583,3.4168465761177474e-4,ABC-type xenobiotic transporter activity,ALL,0.030101518918228324,0.0028725630156396964,0.0028725630156396964,2.541730435383137
GO:0007596,42,-0.05727770918761329,0.1600269209060238,0.029898329465425023,3.4501054476189134e-4,blood coagulation,ALL,0.15459729548475196,0.0028937152028972717,0.0028937152028972717,2.5385442140243435
GO:0038024,14,0.7247791881572757,0.4001709570460892,2.9840713729343724e-4,3.4947807722490856e-4,cargo receptor activity,ALL,0.006071838333884219,0.0029243212410412136,0.0029243212410412136,2.533974921198304
GO:0019706,22,-0.3019237061806752,0.23567470666178822,0.3292230632295037,3.5071318692364524e-4,protein-cysteine S-palmitoyltransferase activity,ALL,0.6027742682561579,0.002927799572145291,0.002927799572145291,2.5334586570161917
GO:0048813,40,0.22096963786604049,-0.03630621886067027,1.111356253974637e-4,0.1634495871109589,dendrite morphogenesis,ALL,0.0029384855368251497,0.3148276952816475,0.0029384855368251497,2.5318764425342297
GO:0050650,18,0.6324710328485442,0.2769979310740527,1.1201232146437183e-4,0.007117847654925919,chondroitin sulfate proteoglycan biosynthetic process,ALL,0.0029384855368251497,0.032030314447166634,0.0029384855368251497,2.5318764425342297
GO:0048514,29,0.27467143953075607,0.06198851585086513,1.1267073007138134e-4,0.020846719969406253,blood vessel morphogenesis,ALL,0.0029384855368251497,0.07114167187267291,0.0029384855368251497,2.5318764425342297
GO:0005637,40,0.054318051041393006,0.14224828952231555,0.0015209880848550301,3.550187500131845e-4,nuclear inner membrane,ALL,0.019833906668565774,0.002949958125109554,0.002949958125109554,2.530184148822829
GO:0006368,43,-0.8714221009863093,-0.5413863202362711,0.04107787449638806,3.598732842452529e-4,transcription elongation by RNA polymerase II,ALL,0.18840981460281714,0.0029782473237206473,0.0029782473237206473,2.5260392398050993
GO:2000737,19,-0.678020124772148,-0.6080156835158615,0.44778677327684263,3.600903565203805e-4,negative regulation of stem cell differentiation,ALL,0.7073239593797291,0.0029782473237206473,0.0029782473237206473,2.5260392398050993
GO:0004653,12,0.4761941199413469,0.5062191115010605,0.0031898211433369424,3.6194312883099957e-4,polypeptide N-acetylgalactosaminyltransferase activity,ALL,0.03408721212715872,0.002986657735134322,0.002986657735134322,2.5248145438034117
GO:0007611,53,0.10608738356207842,0.08537429954578836,1.1875962729069532e-4,5.137740653103363e-4,learning or memory,ALL,0.00303091534506896,0.003881003668824168,0.00303091534506896,2.5184261935178434
GO:0005537,11,0.33052045423885135,0.4408150851289103,0.010161840995958217,3.7039786146067516e-4,D-mannose binding,ALL,0.07979836896386529,0.003049381472347909,0.003049381472347909,2.5157882427475533
GO:0035861,94,-0.7452531104341942,-0.3917279049241136,0.10710962503591176,3.731625684051286e-4,site of double-strand break,ALL,0.32653813161545453,0.0030650801308310907,0.0030650801308310907,2.5135581671739926
GO:0045047,16,0.4105730212676808,0.3426380252866316,7.614267265451679e-4,3.7425208455472276e-4,protein targeting to ER,ALL,0.011777392614484352,0.0030669786653991383,0.0030669786653991383,2.513289245058158
GO:0072344,37,-1.0063127937623508,-0.4828277507185349,0.010736430680130511,3.797163035212346e-4,rescue of stalled ribosome,ALL,0.08288396154937784,0.0030976189501993275,0.0030976189501993275,2.50897200749482
GO:0015179,16,0.11953646118713727,0.39569661339521356,0.008278560159493095,3.7972490909244484e-4,L-amino acid transmembrane transporter activity,ALL,0.06831246062325365,0.0030976189501993275,0.0030976189501993275,2.50897200749482
GO:0030520,14,-0.9943951695616476,-0.7331402519683488,0.15047755179333772,3.8084202119207544e-4,estrogen receptor signaling pathway,ALL,0.39394374108039215,0.0030996549925268466,0.0030996549925268466,2.5086866426754657
GO:0019900,98,-0.7265486676630907,-0.39431450282589214,0.06364383725976895,3.8363402539108143e-4,kinase binding,ALL,0.24807602076916271,0.003115282665278032,0.003115282665278032,2.5065025414924547
GO:0010811,27,0.17489636610666723,0.22566003320645364,0.0014643326372524679,3.862045043817103e-4,positive regulation of cell-substrate adhesion,ALL,0.019450039081424043,0.0031219653713933275,0.0031219653713933275,2.505571918408835
GO:0005657,30,-0.7993113928582899,-0.566660531045617,0.17876765274180048,3.856651662232691e-4,replication fork,ALL,0.43599783156754485,0.0031219653713933275,0.0031219653713933275,2.505571918408835
GO:0000184,37,-0.7375318713977327,-0.5237283458017816,0.3455508322296342,3.876171710349469e-4,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",ALL,0.6170454607197665,0.0031263118557739622,0.0031263118557739622,2.5049677024248003
GO:0005262,56,-0.3023411052645587,0.12058916233430353,0.10040249611005657,3.902955187980871e-4,calcium channel activity,ALL,0.31519198963510286,0.0031408240735710923,0.0031408240735710923,2.5029563889810094
GO:0006986,55,0.0911004120033173,0.06334361494906629,1.2414107940241002e-4,0.0061345117406902475,response to unfolded protein,ALL,0.0031457877780483048,0.02865177836534151,0.0031457877780483048,2.5022705792115816
GO:0030134,34,0.08215579553706824,0.16206540619138105,0.0037165145762694555,3.97328490066379e-4,COPII-coated ER to Golgi transport vesicle,ALL,0.03826831867726445,0.0031902352696790387,0.0031902352696790387,2.496177287928498
GO:0000502,60,-0.9352213851942751,-0.43288111337920226,0.016612810736156586,3.9967784010802186e-4,proteasome complex,ALL,0.10977664745011523,0.0031904546557681257,0.0031904546557681257,2.4961474233937695
GO:0016586,14,-0.6048579701368058,-0.7102277965226217,0.6164436160060122,4.000346167881669e-4,RSC-type complex,ALL,0.8172738552836666,0.0031904546557681257,0.0031904546557681257,2.4961474233937695
GO:0003688,15,-1.0958404488899693,-0.7290284273337604,0.03458723579379391,4.021925494970047e-4,DNA replication origin binding,ALL,0.1692879362893502,0.003200521112144316,0.003200521112144316,2.4947793036478387
GO:1990573,22,0.23209531666063044,0.23864740334801218,0.007706492024762155,4.031263173786951e-4,potassium ion import across plasma membrane,ALL,0.06587391388630426,0.0032008229599868395,0.0032008229599868395,2.4947383463579316
GO:0048286,42,0.14665209370693305,0.12371259636552459,1.289308986108656e-4,5.321098284590727e-4,lung alveolus development,ALL,0.0032214692359204392,0.004002586141230035,0.0032214692359204392,2.491946011681841
